0.1,0.2,0.3,0.5,0.6
0.4305,0.5495,0.72975,0.84875,0.7665
0.82459,0.83875,0.68054,0.51202,0.63461
0.54711,0.52143,0.73483,0.84802,0.77522
0.82955,0.84376,0.67607,0.50954,0.62467
0.53872,0.51219,0.73696,0.85034,0.77985
0.83013,0.84437,0.67291,0.50369,0.61789
0.53842,0.51154,0.73948,0.85197,0.78372
0.82905,0.84379,0.66938,0.49911,0.61197
0.54109,0.51352,0.74266,0.85335,0.78744
0.82739,0.84275,0.66509,0.49481,0.60614
0.54481,0.5166,0.74654,0.85471,0.79111
0.82544,0.84136,0.65989,0.49034,0.60026
0.54906,0.52048,0.75114,0.85607,0.79472
0.82328,0.8396,0.65369,0.48566,0.59437
0.55373,0.52518,0.75647,0.85742,0.79821
0.82091,0.8374,0.64644,0.48079,0.58855
0.55881,0.53078,0.7625,0.85872,0.80153
0.81829,0.83469,0.63812,0.47582,0.58287
0.56437,0.53736,0.76914,0.85995,0.80468
0.81538,0.83137,0.62877,0.47081,0.57737
0.57052,0.54504,0.77628,0.86106,0.80767
0.81205,0.82735,0.61849,0.46583,0.57203
0.57744,0.55398,0.78373,0.86205,0.81055
0.80814,0.82245,0.60742,0.46096,0.56675
0.58544,0.56436,0.79135,0.86287,0.81343
0.80336,0.81646,0.59574,0.45626,0.56135
0.59497,0.57652,0.79896,0.86352,0.81646
0.79725,0.809,0.58357,0.45173,0.55553
0.60678,0.59102,0.80654,0.86401,0.81983
0.78901,0.79938,0.57087,0.44734,0.54883
0.62205,0.60892,0.81418,0.86432,0.82385
0.77721,0.78629,0.55725,0.44294,0.54054
0.64283,0.63213,0.82223,0.86444,0.82892
0.75906,0.76701,0.54172,0.43829,0.5295
0.6727,0.66419,0.83131,0.8643,0.83564
0.72864,0.73567,0.52225,0.43308,0.51367
0.71767,0.71122,0.84228,0.86367,0.84475
0.6731,0.67931,0.49512,0.42707,0.48951
0.78465,0.78048,0.85527,0.8619,0.85621
0.56857,0.57346,0.45571,0.42124,0.45284
0.85948,0.85828,0.8641,0.85761,0.86383
0.42151,0.42306,0.41567,0.42259,0.41571
0.85307,0.85353,0.85132,0.85286,0.85122
0.43921,0.43855,0.44162,0.4404,0.44198
0.8622,0.86202,0.8628,0.86274,0.86295
0.41563,0.41593,0.41463,0.41437,0.41431
0.85,0.85012,0.84959,0.84935,0.84942
0.44642,0.44619,0.44715,0.44772,0.44748
0.865,0.86493,0.8652,0.86539,0.8653
